City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,Avg Temp,Avg dew point,Avg humidity,Avg windspeed,Avg pressure,,,,,,,,,,,
Brajrajnagar,24-06-2019,41.34,80.82,3.91,13.5,11.8,32.12,1.91,3.01,11.11,13.58,0,101,Moderate,87.5,81,80.9,4.6,0,,,,,,,,,,,
Brajrajnagar,25-06-2019,32.02,62.15,4.42,13.96,10.66,30.99,1.9,3.05,9.81,9.71,0,100,Satisfactory,87.9,80,78.3,7.4,0,,,,,,,,,,,
Brajrajnagar,26-06-2019,24.51,54.19,7.94,15.9,12.49,39.04,1.42,2.57,14.78,5.29,0,95,Satisfactory,88.4,79.9,77,7.6,0,,,,,,,,,,,
Brajrajnagar,27-06-2019,38.5,82.94,1.85,17.82,12.1,27.85,1.93,2.61,11.09,4.91,0,102,Moderate,87.8,79.1,76.4,5.5,0,,,,,,,,,,,
Brajrajnagar,28-06-2019,29.03,48.97,1.06,12.44,6.09,33.67,1.35,2.09,17.69,4.62,0,100,Satisfactory,84.3,81.4,91,2.9,0,,,,,,,,,,,
Brajrajnagar,29-06-2019,21.27,46.44,3.54,13.23,4.97,35.77,1.07,2.73,19.36,1.81,0,95,Satisfactory,85.3,80.6,86.4,3.4,0,,,,,,,,,,,
Brajrajnagar,30-06-2019,18.41,29.91,26.78,8.11,26.93,28.25,1.98,2.04,8.04,0.77,0,102,Moderate,83,79.6,89.4,2.9,0,,,,,,,,,,,
Brajrajnagar,01-07-2019,22.96,59.93,4.2,12.97,9.05,42.71,1.87,2.19,7.29,9.99,0,102,Moderate,79.3,79,99.5,8,0,,,,,,,,,,,
Brajrajnagar,02-07-2019,15.25,55.17,1.83,13.03,8.67,33.92,1.85,2.11,11.78,4.43,0,99,Satisfactory,70.9,79.1,82.9,16.6,0,,,,,,,,,,,
Brajrajnagar,03-07-2019,15.74,30.03,2.45,11.52,6.9,23.06,1.88,1.9,12.39,2.33,0,99,Satisfactory,84,80.5,89.1,6.3,0,,,,,,,,,,,
Brajrajnagar,04-07-2019,24.34,31.63,10.93,12.26,6.72,30.98,1.57,2.64,9.71,2.95,0,102,Moderate,82.1,79.3,91.5,3.3,0,,,,,,,,,,,
Brajrajnagar,05-07-2019,5.08,12.24,4.56,12.55,7.2,39.22,1.59,2.15,7.07,4.56,0,102,Moderate,81.6,80.1,95.3,4.6,0,,,,,,,,,,,
Brajrajnagar,06-07-2019,12.09,17.01,1.6,11.29,7.64,40.55,1.88,1.96,8.48,4.48,0,100,Satisfactory,80.1,78.5,95.3,11.9,0,,,,,,,,,,,
Brajrajnagar,07-07-2019,8.11,23.2,0.67,10.83,3.39,31.19,1.24,1.31,10.99,4.74,0,94,Satisfactory,84.4,79,84.6,11.3,0,,,,,,,,,,,
Brajrajnagar,08-07-2019,18.49,33.36,1.49,17.95,5.12,43.58,1.04,1.85,10.79,3.96,0,66,Satisfactory,85,80.3,86,10,0,,,,,,,,,,,
Brajrajnagar,09-07-2019,15.75,25.12,5.98,13.29,9.19,41.04,1.84,1.87,9.69,3.33,0,100,Satisfactory,84.1,78.1,84,8.5,0,,,,,,,,,,,
Brajrajnagar,10-07-2019,19.59,45.95,1.96,15.31,7.76,35.84,1.8,1.74,10.21,1.08,0,100,Satisfactory,82.5,79.8,91.8,8.4,0,,,,,,,,,,,
Brajrajnagar,11-07-2019,23.11,55.16,2.26,12.06,8.65,39.82,1.87,2.16,8.4,2.05,0,98,Satisfactory,85.1,80.3,85.1,8.8,0,,,,,,,,,,,
Brajrajnagar,12-07-2019,24.81,61.14,4.74,12.62,11.68,46.84,1.85,2.71,7.52,1.49,0,101,Moderate,84.9,80.6,87.3,6.9,0,,,,,,,,,,,
Brajrajnagar,13-07-2019,33.21,81.2,5.29,12.05,12.76,28.92,1.97,3.13,7.5,2.13,0,102,Moderate,83.6,80.6,91.1,7.3,0,,,,,,,,,,,
Brajrajnagar,14-07-2019,22.63,54.23,10.51,11.22,16.17,32.5,1.85,2.3,9.16,2.31,0,99,Satisfactory,86.4,79.5,80.6,6.8,0,,,,,,,,,,,
Brajrajnagar,15-07-2019,18.88,69.94,5.24,11.43,12.46,36.06,1.81,2.88,10.18,1.56,0,98,Satisfactory,85.6,79.3,81.9,4.9,0,,,,,,,,,,,
Brajrajnagar,16-07-2019,38.78,87.74,7.77,9.48,13.25,42.53,1.92,4.2,7.39,1.71,0,102,Moderate,87.3,79.8,79.6,3.3,0,,,,,,,,,,,
Brajrajnagar,17-07-2019,31.14,72.59,9.44,11.45,14.21,62.99,1.78,2.57,8.11,2.56,0,98,Satisfactory,85.9,78.8,80.1,4.6,0,,,,,,,,,,,
Brajrajnagar,18-07-2019,32.95,64.37,9.06,11.95,9.93,60.08,1.46,2.58,6.72,1.52,0,98,Satisfactory,72.6,79.3,77.5,7,0,,,,,,,,,,,
Brajrajnagar,19-07-2019,25.71,60.58,6.45,11.38,6.27,58.23,1.02,3.14,8.53,1.76,0,80,Satisfactory,84.9,79.9,85.3,6,0,,,,,,,,,,,
Brajrajnagar,20-07-2019,27.82,51.68,9.12,12.17,17.2,53.88,1.81,5.67,5.58,1.33,0,97,Satisfactory,85.9,80.5,84.6,8.5,0,,,,,,,,,,,
Brajrajnagar,21-07-2019,24.73,56.46,11.59,8.74,7.44,34.8,0.88,3.16,6.18,1.17,0,93,Satisfactory,87.4,80,79.9,6.6,0,,,,,,,,,,,
Brajrajnagar,22-07-2019,20.24,53.62,3.2,10.32,5.99,81,0.95,3.9,9.97,0.58,0,94,Satisfactory,87.9,79.6,76.9,6.1,0,,,,,,,,,,,
Brajrajnagar,23-07-2019,20.5,50.9,5.4,11.74,9.22,69.31,1.42,2.28,8.46,0,0,99,Satisfactory,87.9,79.4,76.9,5,0,,,,,,,,,,,
Brajrajnagar,24-07-2019,16.9,35.71,6.6,11.57,8.05,77.62,1.24,1.26,10.77,0,0,84,Satisfactory,87.9,80.1,78.4,5.3,0,,,,,,,,,,,
Brajrajnagar,25-07-2019,21.23,31.73,5.88,7.52,10.99,59.27,1.79,1.41,6.22,0,0,98,Satisfactory,79.8,79.3,99,5.1,0,,,,,,,,,,,
Brajrajnagar,26-07-2019,16.79,33.38,12.03,12.58,17.88,68.25,1.86,1.96,6.72,0,0,99,Satisfactory,79.3,78.5,97.5,3.1,0,,,,,,,,,,,
Brajrajnagar,27-07-2019,18.61,25.47,5.6,11.4,4.89,66.61,0.91,1.41,4.54,0,0,95,Satisfactory,81.3,79,93,5.8,0,,,,,,,,,,,
Brajrajnagar,28-07-2019,28.1,41.48,5.6,11.4,0,66.61,0,1.41,4.54,0,0,35,Good,80.8,79,94.6,2.5,0,,,,,,,,,,,
Brajrajnagar,29-07-2019,11.49,17.06,2.79,8.03,4.57,76.64,0.94,1.2,8.06,0,0,71,Satisfactory,80.9,78.3,91.5,11.8,0,,,,,,,,,,,
Brajrajnagar,30-07-2019,11.72,16.88,1.01,8.65,4.05,85.38,1.75,1.29,7.27,0,0,96,Satisfactory,84.8,77.6,79.9,10.9,0,,,,,,,,,,,
Brajrajnagar,31-07-2019,11.3,18.72,3.64,8.23,5.87,77.32,1.85,1.07,5.28,0,0,99,Satisfactory,83.1,79.1,88.1,3.7,0,,,,,,,,,,,
Brajrajnagar,01-08-2019,15.83,22.93,4.82,8.21,9.41,73.54,1.98,1.46,3.8,0,0,103,Moderate,81.6,78.3,89.9,2.3,0,,,,,,,,,,,
Brajrajnagar,02-08-2019,17.03,21.22,4.61,6.32,7.79,70.76,1.82,1.95,5.94,0,0,100,Satisfactory,82.3,79.4,91.3,3.4,0,,,,,,,,,,,
Brajrajnagar,03-08-2019,11.68,21.99,4.3,6.54,7.56,61.12,1.91,1.47,4.5,0,0,100,Satisfactory,80.4,78.8,94.8,5.6,0,,,,,,,,,,,
Brajrajnagar,04-08-2019,9.51,18.82,5.28,10.73,6.95,76.43,1.78,1.08,4.09,0,0,96,Satisfactory,82.6,79.6,90.9,4.8,0,,,,,,,,,,,
Brajrajnagar,05-08-2019,9.51,18.82,5.28,10.73,6.95,76.43,1.78,1.08,4.09,0,0,96,Satisfactory,83.5,80,89.4,3.6,0,,,,,,,,,,,
Brajrajnagar,06-08-2019,14.82,22.61,7.75,7.35,13.18,96.75,2,2.24,4.21,0,0,96,Satisfactory,82.3,81,96.5,6.5,0,,,,,,,,,,,
Brajrajnagar,07-08-2019,9.9,23.73,7.14,7.87,9.29,194.46,1.85,1.26,4.45,0,0,101,Moderate,79.1,78.9,99,10.3,0,,,,,,,,,,,
Brajrajnagar,08-08-2019,9.9,15.62,16.67,5.79,9.56,78.87,0.8,3.02,9.15,0,0,101,Moderate,82.3,77.6,85.8,15.6,0,,,,,,,,,,,
Brajrajnagar,09-08-2019,2.54,15.62,2.23,11.17,6.65,71.51,1.82,3.71,7.41,0,0,101,Moderate,84.3,78.3,83.4,3.1,0,,,,,,,,,,,
Brajrajnagar,10-08-2019,36.02,15.62,5.48,8.93,11.27,58.58,2.04,2.02,4.63,0,0,101,Moderate,86.1,80.6,84.4,3,0,,,,,,,,,,,
Brajrajnagar,11-08-2019,35.2,15.62,6.37,12.75,10.81,62.68,2.03,2.17,4.14,0,0,101,Moderate,85.5,80.9,86.1,4.4,0,,,,,,,,,,,
Brajrajnagar,12-08-2019,35.2,15.62,12.22,13.44,5,68.78,0.88,1.94,3.82,0,0,101,Moderate,79.9,79.4,97.9,4,0,,,,,,,,,,,
Brajrajnagar,13-08-2019,13.05,18.03,14.66,8.4,18.29,63.01,1.95,2.84,5.75,0,0,101,Moderate,83.1,79.6,88.9,7.1,0,,,,,,,,,,,
Brajrajnagar,14-08-2019,8.93,14.62,4.07,6.99,8.11,34.44,1.86,2.89,6.6,0,0,101,Moderate,86.5,79.5,80.3,10.9,0,,,,,,,,,,,
Brajrajnagar,15-08-2019,26.93,68.24,14.33,9,18.1,35.27,2.05,3.63,7.55,0,0,103,Moderate,85.8,80.4,83.8,5.9,0,,,,,,,,,,,
Brajrajnagar,16-08-2019,28.16,65.76,5.34,7.5,8.36,44.61,1.54,5.26,4.34,0,0,103,Moderate,85.6,81.6,88,5.3,0,,,,,,,,,,,
Brajrajnagar,17-08-2019,43.12,108.51,8.62,8.02,14.5,41.14,2,6.15,5.27,0,0,102,Moderate,83.8,80.8,90.4,2.1,0,,,,,,,,,,,
Brajrajnagar,18-08-2019,23.19,53.79,14.01,9.02,19.48,57.49,1.97,6.14,3.46,0,0,107,Moderate,79.6,78.3,95.1,1.8,0,,,,,,,,,,,
Brajrajnagar,19-08-2019,20.65,41.49,6.59,9.35,10.81,54.09,1.49,6.88,5.15,0,0,107,Moderate,85.6,80,83.5,6,0,,,,,,,,,,,
Brajrajnagar,20-08-2019,12.39,27.67,10.11,11.89,17.63,35.91,1.73,7.8,7.7,0,0,107,Moderate,86.4,82,86.6,5.8,0,,,,,,,,,,,
Brajrajnagar,21-08-2019,32.15,63.23,3.4,11.04,10.09,37.82,1.96,8.44,6.27,0,0,100,Satisfactory,84.4,80.6,88.9,1.1,0,,,,,,,,,,,
Brajrajnagar,22-08-2019,39.35,68.75,3.96,9.97,7.56,45.64,1.83,9.04,6.69,0,0,101,Moderate,83.5,80.4,90.8,1.8,0,,,,,,,,,,,
Brajrajnagar,23-08-2019,22.73,29.55,13.89,8.68,5,27.3,1.7,6.44,5.64,0,0,101,Moderate,81.5,80.3,95.3,0.4,0,,,,,,,,,,,
Brajrajnagar,24-08-2019,32.21,52.24,1.65,7.26,4.76,33.07,1.92,6.42,4.36,0,0,102,Moderate,82.5,79.5,91.1,1.9,0,,,,,,,,,,,
Brajrajnagar,25-08-2019,37.79,56.15,3.82,9.04,5.16,39.33,1.92,7.06,5.52,0,0,102,Moderate,80.1,78.4,94.3,2,0,,,,,,,,,,,
Brajrajnagar,26-08-2019,21.99,42.74,4,11,7.14,36.14,1.95,7.06,5.8,1.83,0,102,Moderate,80.8,79,94.8,4.8,0,,,,,,,,,,,
Brajrajnagar,27-08-2019,34.35,60.67,15.24,10.09,14.49,36.61,2.02,7.69,4.5,2.92,0,102,Moderate,82.8,79.9,91.3,2.6,0,,,,,,,,,,,
Brajrajnagar,28-08-2019,30.32,68.46,4.8,12.19,7.85,30.97,2,7.15,6.12,2.69,0,102,Moderate,81.6,79.5,93.1,1.4,0,,,,,,,,,,,
Brajrajnagar,29-08-2019,35.6,76.5,3.07,10.28,7.15,33.42,1.96,6.91,5.35,1.63,0,103,Moderate,84.6,80.9,88.4,2.9,0,,,,,,,,,,,
Brajrajnagar,30-08-2019,29.62,65.62,8.98,10.32,1.73,36.08,0.27,5.64,4.45,2.58,0,100,Satisfactory,83.8,81,91.6,1.5,0,,,,,,,,,,,
Brajrajnagar,31-08-2019,45.24,91.89,8.98,10.32,0,36.08,0,5.64,4.45,0.53,0,81,Satisfactory,85.1,80.7,86.7,2.1,0,,,,,,,,,,,
Brajrajnagar,01-09-2019,33.73,79.79,3.79,11.29,6.08,27,1.11,8.32,7.01,2.41,0,97,Satisfactory,83.9,78.9,86.1,2.4,0,,,,,,,,,,,
Brajrajnagar,02-09-2019,17.73,49.02,1.9,10.64,2.56,37.06,1.42,6.38,5.88,1.99,0,102,Moderate,82.6,79.9,91.4,4.3,0,,,,,,,,,,,
Brajrajnagar,03-09-2019,25.45,56.18,1.9,10.64,0,37.06,0,6.38,5.88,1.44,0,51,Satisfactory,81.8,79.9,93.6,3.6,0,,,,,,,,,,,
Brajrajnagar,04-09-2019,31.95,64.37,3.49,8.07,4.12,14.25,1.05,11.05,6.6,2.22,0,81,Satisfactory,81.9,80,94,1.6,0,,,,,,,,,,,
Brajrajnagar,05-09-2019,17.5,28.45,3.32,6.65,6.06,13.26,1.93,10.54,4.78,0,0,101,Moderate,81.1,80.4,97.3,3.4,0,,,,,,,,,,,
Brajrajnagar,06-09-2019,20.52,30.46,4.38,6.16,6.08,40.63,1.92,9.56,5.22,0,0,102,Moderate,81.4,80.5,96.9,6,0,,,,,,,,,,,
Brajrajnagar,07-09-2019,15.34,24.82,4.92,8.23,7.3,19.31,1.97,9.58,4,0,0,101,Moderate,83,79.9,90.1,9.3,0,,,,,,,,,,,
Brajrajnagar,08-09-2019,18.58,28.07,1.16,14.09,1.14,10.75,0.62,9.23,4.18,0,0,70,Satisfactory,83.9,80,88.5,7,0,,,,,,,,,,,
Brajrajnagar,09-09-2019,21.44,35.1,4.88,10.22,6.3,21.06,1.04,24.97,5.46,0,0,69,Satisfactory,83.8,80.9,90.9,6.8,0,,,,,,,,,,,
Brajrajnagar,10-09-2019,16.98,36.49,3.6,11.43,8.46,19.29,1.95,11.01,5.19,0,0,102,Moderate,83.8,80.9,91.5,5.4,0,,,,,,,,,,,
Brajrajnagar,11-09-2019,25.9,40.09,7.81,14.16,10.14,21.31,1.87,9.07,4.52,0,0,102,Moderate,80.3,79.5,97.3,4.4,0,,,,,,,,,,,
Brajrajnagar,12-09-2019,33.44,39.6,4.54,10.69,7.05,28.09,1.69,15.72,5.96,2.38,0,97,Satisfactory,81.3,79.1,93.4,12,0,,,,,,,,,,,
Brajrajnagar,13-09-2019,19.52,33.04,3.97,11.98,7.54,28.65,1.91,9.14,5.74,2.99,0,100,Satisfactory,83.1,79,87.6,7.4,0,,,,,,,,,,,
Brajrajnagar,14-09-2019,27.59,56.59,6.23,11.07,9.89,44.38,1.92,8.95,4.45,1.16,0,102,Moderate,85.1,79.9,84.8,6,0,,,,,,,,,,,
Brajrajnagar,15-09-2019,33.54,79.84,10.64,4.44,10.8,24.75,1.51,8.64,4.74,2.14,0,101,Moderate,85.4,80.8,86.4,4,0,,,,,,,,,,,
Brajrajnagar,16-09-2019,33.37,77.66,10.41,11.01,11.45,19.32,1.72,8.46,5.01,3.47,0,102,Moderate,85.6,80.4,85,3.8,0,,,,,,,,,,,
Brajrajnagar,17-09-2019,37.4,78.65,6.86,8.67,12.03,28.76,2,8.09,3.94,0.8,0,103,Moderate,83.9,79.9,88.6,1.9,0,,,,,,,,,,,
Brajrajnagar,18-09-2019,32.19,60.92,11.95,7.12,15.97,43.87,1.98,9.08,3.75,0,0,102,Moderate,82.4,79.6,91.1,2.9,0,,,,,,,,,,,
Brajrajnagar,19-09-2019,15.64,40.1,7.09,5.24,10.44,23.64,1.95,9.55,5.29,0,0,102,Moderate,84,80.1,88.3,3.4,0,,,,,,,,,,,
Brajrajnagar,20-09-2019,22.3,68.21,7.67,10.74,9.9,17.66,1.99,9.46,4.15,0.47,0,102,Moderate,83.3,78.6,86.5,0.6,0,,,,,,,,,,,
Brajrajnagar,21-09-2019,34.26,78.19,8.39,11.38,12.63,14.62,2.04,10.41,4.84,1.37,0,104,Moderate,85.1,78.4,80.4,1,0,,,,,,,,,,,
Brajrajnagar,22-09-2019,35.88,83.06,6.86,8.73,7.96,34.4,1.84,8.76,4.26,0.28,0,103,Moderate,82.8,78.6,88.9,0.6,0,,,,,,,,,,,
Brajrajnagar,23-09-2019,23.5,52.79,4.05,9.36,4.6,56.25,1.5,8.21,5.41,0,0,102,Moderate,80.8,79.4,95.8,1.9,0,,,,,,,,,,,
Brajrajnagar,24-09-2019,13.3,39.83,4.05,9.36,0,56.25,0,8.21,5.41,0.4,0,49,Good,78,77.8,98.9,2.1,0,,,,,,,,,,,
Brajrajnagar,25-09-2019,19.4,38.72,6.75,4.85,5.71,24.06,1.24,8.77,4.05,0.11,0,91,Satisfactory,76.6,76.3,98.8,0.6,0,,,,,,,,,,,
Brajrajnagar,26-09-2019,16.66,33.48,5.66,6.28,7.84,35.82,1.91,8.67,3.75,0,0,101,Moderate,78.8,76.9,93.3,1.1,0,,,,,,,,,,,
Brajrajnagar,27-09-2019,15.27,30.81,7.74,5.87,9.85,17.85,2.01,9.07,3.71,0,0,102,Moderate,80.3,77.3,90.6,2,0,,,,,,,,,,,
Brajrajnagar,28-09-2019,14.78,32.14,3.87,8.3,6.66,24.25,2.02,9.04,3.78,0.12,0,103,Moderate,78.3,78,97.6,0.4,0,,,,,,,,,,,
Brajrajnagar,29-09-2019,16.93,27.1,12.88,13.28,13.6,42.83,1.9,9.56,5.1,0,0,102,Moderate,80.9,77.3,89.1,1.1,0,,,,,,,,,,,
Brajrajnagar,30-09-2019,26.05,39.9,4.19,8.81,7.52,17.04,2.14,9.2,4.98,1.68,0,103,Moderate,82.3,77,85,3.6,0,,,,,,,,,,,
Brajrajnagar,01-10-2019,32.16,96.99,6.9,8.45,10.88,13.64,2.17,9.12,4.86,1.27,0,104,Moderate,83.3,79.3,87.9,2.6,0,,,,,,,,,,,
Brajrajnagar,02-10-2019,28.96,66.56,3.88,15.17,7.4,39.16,2.07,9.24,4.96,1.28,0,104,Moderate,80.6,77.4,90.8,1.1,0,,,,,,,,,,,
Brajrajnagar,03-10-2019,27.41,74.47,2.14,10.3,7.09,55.34,2.03,9.1,5.22,0,0,103,Moderate,83,77.9,85.5,1.3,0,,,,,,,,,,,
Brajrajnagar,04-10-2019,51.42,120.96,4.96,7.69,10.95,14.18,2.23,9.67,5.59,3.77,0,98,Satisfactory,84.5,79.6,86,1.5,0,,,,,,,,,,,
Brajrajnagar,05-10-2019,34.76,90.57,8.59,8.36,12.4,44.98,2.17,8.54,5.14,2.98,0,105,Moderate,85.4,78.5,80.3,1.8,0,,,,,,,,,,,
Brajrajnagar,06-10-2019,30.55,61.86,8.17,7.86,9.76,48.7,2.06,8.36,5.55,0,0,104,Moderate,82.3,76.4,83.5,1.3,0,,,,,,,,,,,
Brajrajnagar,07-10-2019,25.13,46.13,7.41,9.91,9.33,25.96,2.09,8.5,6.29,0.72,0,103,Moderate,82.4,76.8,84.5,2,0,,,,,,,,,,,
Brajrajnagar,08-10-2019,25.41,45.92,2.74,8.59,6.44,32.57,1.68,8.64,4.26,0,0,103,Moderate,79.4,76.6,91.3,1.4,0,,,,,,,,,,,
Brajrajnagar,09-10-2019,55,76.23,21.03,11.6,19.13,41.56,1.6,8.69,5.22,0.32,0,103,Moderate,82.1,77.4,86,0.4,0,,,,,,,,,,,
Brajrajnagar,10-10-2019,26.48,63.49,21.03,11.6,0,41.56,0,8.69,5.22,0.35,0,78,Satisfactory,82,77.8,87.3,0.8,0,,,,,,,,,,,
Brajrajnagar,11-10-2019,32.77,72.72,3,11.04,4.46,35.05,1.1,9.77,6.51,1.52,0,90,Satisfactory,80.5,77.4,91.1,1,0,,,,,,,,,,,
Brajrajnagar,12-10-2019,28.89,57.42,5.87,10.42,9.17,34.73,2.02,9.01,4.42,1.2,0,104,Moderate,80.4,76.5,88.3,1.9,0,,,,,,,,,,,
Brajrajnagar,13-10-2019,30.73,71.59,9.19,6.99,10.86,16.16,2.07,8.85,5.29,0,0,103,Moderate,81.3,76.5,86.4,2.9,0,,,,,,,,,,,
Brajrajnagar,14-10-2019,39.96,86.42,7.7,6.33,8.98,38.89,1.62,8.96,6.63,2.7,0,103,Moderate,80.3,76,87.3,2.1,0,,,,,,,,,,,
Brajrajnagar,15-10-2019,61.88,127.82,8.05,14.13,7.53,25.72,1.06,9.14,5.49,2.15,0,106,Moderate,81.8,73.8,78.4,2.5,0,,,,,,,,,,,
Brajrajnagar,16-10-2019,53.11,115.38,7.74,6.34,11.96,12.14,2.12,9.07,6.24,0.12,0,116,Moderate,78.8,75.3,89.3,2.4,0,,,,,,,,,,,
Brajrajnagar,17-10-2019,54.85,122.37,8.98,8.46,12.45,64.1,2.16,9.24,4.7,1.04,0,110,Moderate,81.4,77.5,88.1,1.8,0,,,,,,,,,,,
Brajrajnagar,18-10-2019,32.62,65.15,9.41,9.1,11.34,28.3,1.81,8.39,4.62,0.37,0,106,Moderate,82.9,76.3,81.6,2.3,0,,,,,,,,,,,
Brajrajnagar,19-10-2019,35.99,73.18,7.53,12.77,12.7,24.03,2.11,8.87,4.4,0,0,104,Moderate,83.1,76.4,80.9,1.9,0,,,,,,,,,,,
Brajrajnagar,20-10-2019,41.21,79.3,11.56,6.08,11.98,18.82,1.72,8.76,3.94,0,0,104,Moderate,83.3,77.1,83,2.6,0,,,,,,,,,,,
Brajrajnagar,21-10-2019,20.53,37.45,4.48,9.73,9.76,36.91,2.16,8.88,4.78,0,0,104,Moderate,83.1,77,82.3,0.9,0,,,,,,,,,,,
Brajrajnagar,22-10-2019,31.58,74.28,9.36,8.53,15.98,78.49,2.23,8.76,4.27,0,0,105,Moderate,83.8,76.4,80,1.5,0,,,,,,,,,,,
Brajrajnagar,23-10-2019,32.15,60.91,8,11.54,13.11,44.52,2.17,8.79,4.23,0,0,105,Moderate,76.4,75.9,98.3,4,0,,,,,,,,,,,
Brajrajnagar,24-10-2019,24.43,38.28,2.87,8.4,6.55,58.88,2.03,7.41,4.64,0,0,104,Moderate,76.4,76.4,100,5.5,0,,,,,,,,,,,
Brajrajnagar,25-10-2019,23.14,30.81,2.01,7.08,4.99,75.86,2.04,7.02,4.89,0,0,104,Moderate,77.3,76.8,98.8,2.9,0,,,,,,,,,,,
Brajrajnagar,26-10-2019,34.74,89.89,7.28,11.56,13.25,76.68,2.15,7.22,4.68,0,0,104,Moderate,77.4,75.4,94.9,2.3,0,,,,,,,,,,,
Brajrajnagar,27-10-2019,29.75,60.55,13.41,5.35,13.24,86.49,1.88,8.68,3.75,0,0,103,Moderate,80.1,76.8,89.8,2.4,0,,,,,,,,,,,
Brajrajnagar,28-10-2019,29.75,60.55,13.41,5.35,13.24,86.49,1.88,8.68,3.75,0,0,103,Moderate,79.6,74.4,84.5,3.9,0,,,,,,,,,,,
Brajrajnagar,29-10-2019,29.75,60.55,13.41,5.35,13.24,86.49,1.88,8.68,3.75,0,0,103,Moderate,80.3,74.5,82.9,2,0,,,,,,,,,,,
Brajrajnagar,30-10-2019,78.08,118.78,13.41,5.35,0,86.49,0,8.68,3.75,0,0,103,Moderate,81.1,75.8,84.6,2.1,0,,,,,,,,,,,
Brajrajnagar,31-10-2019,89.91,183.8,11.49,12.82,13.86,66.31,1.61,9.41,6.66,0,0,103,Moderate,82.3,77,85,0.4,0,,,,,,,,,,,
Brajrajnagar,01-11-2019,84.24,175.43,13.08,10.87,19.33,92.17,2.31,9.14,4.24,0,0,179,Moderate,81.6,75.6,82.9,1,0,,,,,,,,,,,
Brajrajnagar,02-11-2019,77.18,166.58,17.72,13.3,24.41,53.26,2.38,9.44,4.53,0,0,188,Moderate,80,74.6,85.4,1.4,0,,,,,,,,,,,
Brajrajnagar,03-11-2019,83.03,175.1,13.46,6.59,14.74,16.78,2.13,9.85,5.57,0,0,146,Moderate,78,72.5,83.1,1.5,0,,,,,,,,,,,
Brajrajnagar,04-11-2019,107.54,231.42,17.46,11.95,7.25,19.89,0.8,9.84,3.26,0,0,236,Poor,79.1,72.4,81.5,1.9,0,,,,,,,,,,,
Brajrajnagar,05-11-2019,89.4,189.29,13.26,8.22,9.23,73.66,1.4,10.75,9.5,0.03,0,222,Poor,78.9,72.9,83,1.5,0,,,,,,,,,,,
Brajrajnagar,06-11-2019,83.14,181.43,11.19,8.78,13.81,72.47,1.41,10.37,5.73,0.17,0,200,Moderate,77.1,70.3,79.8,3.9,0,,,,,,,,,,,
Brajrajnagar,07-11-2019,81.1,177.97,16.43,14.19,22.13,63.28,0.52,10.27,5.33,0.56,0,174,Moderate,76.3,65.9,71.8,6.1,0,,,,,,,,,,,
Brajrajnagar,08-11-2019,62.63,141.47,16.43,12.46,21.19,66.83,0.6,12.66,6.55,1.58,0,141,Moderate,74.6,68.5,81.5,11.1,0,,,,,,,,,,,
Brajrajnagar,09-11-2019,38.64,109.84,12.82,11.79,21.22,95.05,0.63,13.9,5.57,0,0,122,Moderate,67.2,62.8,74.4,20,0,,,,,,,,,,,
Brajrajnagar,10-11-2019,43.3,95.82,12.63,3.84,7.34,49.2,0.31,14.83,5.48,0,0,99,Satisfactory,78.8,72,80.9,3.5,0,,,,,,,,,,,
Brajrajnagar,11-11-2019,42.37,109.49,17.88,18.7,19.25,58.82,0.47,16.54,8.78,0,0,102,Moderate,78.6,70.9,77.8,1.5,0,,,,,,,,,,,
Brajrajnagar,12-11-2019,60.96,144.97,17.5,11.75,22.71,95.68,0.62,16.66,5.66,0,0,115,Moderate,77,68.5,76.6,1.3,0,,,,,,,,,,,
Brajrajnagar,13-11-2019,57.49,133.85,21.67,13.4,26.17,78.69,0.64,16.25,8.23,0.6,0,126,Moderate,74.9,67.4,79.1,1.1,0,,,,,,,,,,,
Brajrajnagar,14-11-2019,57.19,135.99,20.18,16.54,28.46,70.67,0.7,16.39,10.83,0.9,0,123,Moderate,74.5,65.9,76.3,1.1,0,,,,,,,,,,,
Brajrajnagar,15-11-2019,58.09,130.12,22.04,20.33,30.93,44.48,0.74,16.09,13.46,1.87,0,125,Moderate,75.4,67,77.9,1.5,0,,,,,,,,,,,
Brajrajnagar,16-11-2019,51.52,115.04,19.48,15.26,27.08,83.14,0.78,14.74,6.49,0.56,0,113,Moderate,78.1,69.8,76.8,1.6,0,,,,,,,,,,,
Brajrajnagar,17-11-2019,79.1,162.45,26.7,13.89,18.16,53.02,0.39,14.44,9.05,2.28,0,126,Moderate,78.1,71,79.8,1,0,,,,,,,,,,,
Brajrajnagar,18-11-2019,76.72,171.91,19.21,18.41,16.67,48.33,0.49,13.49,5.87,0,0,184,Moderate,76.9,67.1,75,0.9,0,,,,,,,,,,,
Brajrajnagar,19-11-2019,50.88,132.67,16.82,13.95,23.82,46.11,0.87,13.49,7.45,0,0,133,Moderate,74.5,65.9,76.5,1.5,0,,,,,,,,,,,
Brajrajnagar,20-11-2019,57.47,136.14,11.81,11.63,19.06,31.81,0.88,13.21,4.79,0,0,120,Moderate,75.1,65.8,74.4,0.8,0,,,,,,,,,,,
